|                                                                                                                                                                                                                                                                                                                                                                                                            | Profit     |
+----------------------------------------------------+-------------------------------------------------------+-------------------------------------------------------------+--------------------------------------------------------+----------------------------------------------------+---------------------------------------------------------+---------------------------------------------------------+------------+
| <http://lod2.eu/schemas/rdfh#lo_orderdateYear1997> | <http://lod2.eu/schemas/rdfh#lo_suppkeyRegionAMERICA> | <http://lod2.eu/schemas/rdfh#lo_suppkeyNationUNITED-STATES> | <http://lod2.eu/schemas/rdfh#lo_suppkeyCityUNITED-ST0> | <http://lod2.eu/schemas/rdfh#lo_partkeyMfgrMFGR-1> | <http://lod2.eu/schemas/rdfh#lo_partkeyCategoryMFGR-14> | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1410> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1414> |  2.173.777 |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1415> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1416> | 11.727.044 |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1417> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1418> |  5.776.196 |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1419> |  8.038.051 |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-141>  |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1420> | 13.051.107 |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1421> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1422> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1423> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1424> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1425> |  6.152.111 |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1426> |  5.182.713 |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1427> |  7.614.706 |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1428> |  2.797.698 |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1429> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-142>  |  6.823.484 |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1430> |  6.475.372 |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1431> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1432> |  5.504.475 |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1433> |    847.273 |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1434> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1435> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1436> |  1.573.271 |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1437> |  4.003.019 |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1438> | 14.604.370 |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1439> |  7.040.501 |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-143>  |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1440> |  8.017.974 |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-144>  |  2.039.347 |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-145>  |  4.977.552 |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-146>  |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-147>  |  4.056.905 |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-148>  |  9.239.938 |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-149>  |            |
|                                                    |                                                       |                                                             | <http://lod2.eu/schemas/rdfh#lo_suppkeyCityUNITED-ST2> | <http://lod2.eu/schemas/rdfh#lo_partkeyMfgrMFGR-1> | <http://lod2.eu/schemas/rdfh#lo_partkeyCategoryMFGR-14> | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1410> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1411> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1412> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1413> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1414> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1415> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1416> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1417> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1418> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1419> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-141>  |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1420> |  4.759.199 |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1421> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1422> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1423> |  1.518.831 |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1424> |  3.970.911 |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1425> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1426> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1427> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1428> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1429> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-142>  |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1430> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1431> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1432> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1433> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1434> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1435> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1436> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1437> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1438> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1439> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-143>  |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1440> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-144>  |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-145>  |  1.085.474 |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-146>  |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-147>  |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-148>  |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-149>  |            |
|                                                    |                                                       |                                                             | <http://lod2.eu/schemas/rdfh#lo_suppkeyCityUNITED-ST3> | <http://lod2.eu/schemas/rdfh#lo_partkeyMfgrMFGR-1> | <http://lod2.eu/schemas/rdfh#lo_partkeyCategoryMFGR-14> | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1410> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1411> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1412> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1413> |  4.956.699 |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1414> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1415> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1416> |    920.797 |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1417> | 10.353.786 |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1418> |  6.188.659 |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1419> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-141>  |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1420> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1421> |  2.692.512 |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1422> | 11.170.589 |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1423> |  2.126.068 |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1424> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1425> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1426> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1427> |  4.635.444 |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1428> |  3.058.985 |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1429> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-142>  |  3.251.435 |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1430> |    393.376 |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1431> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1432> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1433> |  2.784.624 |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1434> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1435> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1436> |  2.812.477 |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1437> |     43.206 |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1438> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1439> |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-143>  |            |
|                                                    |                                                       |                                                             |                                                        |                                                    |                                                         | <http://lod2.eu/schemas/rdfh#lo_partkeyBrand1MFGR-1440> |  2.478.526 |
